uuid,graphic_layer,line,path
635f6544-258b-43f5-959f-2f32c5345189,Standard,23abf40d-58a7-4f00-9ee8-5290a510f9b2,"{""type"":""LineString"",""coordinates"":[[0.15819209,0.14754098],[0.15819209,0.1147541],[0.15819209,0.13114754]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
90344d84-9485-4986-93e1-e94d73ee0aa3,Standard,91179f48-2d6c-4ae4-864c-d667f57a6e66,"{""type"":""LineString"",""coordinates"":[[0.09039548,0.24590164],[0.11864407,0.24590164],[0.14689266,0.24590164]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
533d0392-fdc3-48f9-a26b-ea150734112a,Standard,f2c9a881-eb41-4628-833c-5258e95ec457,"{""type"":""LineString"",""coordinates"":[[0.71751412,0.96721311],[0.72316384,0.96721311],[0.71186441,0.96721311]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
f96dad25-b70b-459a-a1fe-d704fcd6410c,Standard,473a11f4-1691-44ba-8e95-96782bc9d07f,"{""type"":""LineString"",""coordinates"":[[0.66666667,0.14754098],[0.66101695,0.14754098],[0.67231638,0.14754098]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
6e77b999-e8d0-40eb-91e8-fa1437071b53,Standard,ce8ea248-dbcb-40b9-a97d-22452032ad27,"{""type"":""LineString"",""coordinates"":[[0.84180791,0.67213115],[0.84745763,0.67213115],[0.83615819,0.67213115]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
a79f2ac5-a708-48be-b910-85542d4fbb71,Standard,71c56dc9-d957-4746-872f-8ad07d4ef8a4,"{""type"":""LineString"",""coordinates"":[[0.67231638,0.36885246],[0.66101695,0.36885246],[0.66666667,0.36885246]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
6b5fc3d8-f582-4658-b99e-a1fe3531d310,Standard,a92769d6-3f6f-4e67-98b3-303e59dd9cda,"{""type"":""LineString"",""coordinates"":[[0.92090395,0.14754098],[0.91525424,0.14754098],[0.90960452,0.14754098]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
9b8ea76d-8054-4d43-afb3-664375202b2f,Standard,2ea48cfa-0a0b-48f0-aa66-b619c35b9929,"{""type"":""LineString"",""coordinates"":[[0.8079096,0.67213115],[0.81355932,0.67213115],[0.80225989,0.67213115]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
bf2e4a45-726d-4ee5-9dfa-66024bcde4c0,Standard,a7a76517-7239-4a95-b9b0-0027cddfa77b,"{""type"":""LineString"",""coordinates"":[[0.84745763,0.57377049],[0.82485876,0.57377049],[0.84180791,0.57377049]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
d2edc5bf-b3ed-4f2c-938f-8a60119a11b6,Standard,ea5f6247-4116-4acb-9595-52a7a0412897,"{""type"":""LineString"",""coordinates"":[[0.25423729,0.75409836],[0.20338983,0.75409836],[0.22881421,0.75409836]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
654af5fb-14d5-4f67-8a21-f5481a814555,Standard,52ccd989-d87b-4f9f-9d5d-a0609391f56e,"{""type"":""LineString"",""coordinates"":[[0.81920904,0.89344262],[0.82485876,0.89344262],[0.81355932,0.89344262]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
835b96cb-24b4-4032-a747-129e519583b1,Standard,c4f33026-5741-4070-970c-1234541ce509,"{""type"":""LineString"",""coordinates"":[[0.88135593,0.77868852],[0.8700565,0.77868852],[0.87570621,0.77868852]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
aeea1358-be04-403e-84e7-5e22226fa156,Standard,222af488-6339-4308-8f25-eac19b6e2c9c,"{""type"":""LineString"",""coordinates"":[[0.63276836,0.89344262],[0.62146893,0.89344262],[0.62711864,0.89344262]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
7533ebc3-7178-4967-8613-437c2fd4663d,Standard,f59cd3fa-404d-4c42-820b-31346ae47c00,"{""type"":""LineString"",""coordinates"":[[0.88700565,0.25409836],[0.89265537,0.25409836],[0.89830508,0.25409836]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
8429ecfe-031f-44ea-b7ff-b708c46e87cd,Standard,b13204e1-02fa-49dd-92e2-c3310a15909a,"{""type"":""LineString"",""coordinates"":[[0.73446328,0.89344262],[0.72881356,0.89344262],[0.72316384,0.89344262]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
644acdd9-9a11-4521-9e6b-30a424684207,Standard,6bbccaac-2bbe-4d0b-bb07-80dbb605ec1c,"{""type"":""LineString"",""coordinates"":[[0.74011299,0.25409836],[0.74576271,0.25409836],[0.75141243,0.25409836]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
6dd7072b-da09-4d47-a7ad-a57389a918f9,Standard,cba98774-b8c6-45f4-84cc-2fde121a77fa,"{""type"":""LineString"",""coordinates"":[[0.14689266,0.06557377],[0.11864407,0.06557377],[0.09039548,0.06557377]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
b8808d71-77bb-4645-a465-925b78180142,Standard,4c98fe8a-ca2a-4503-8843-a800cbf92c82,"{""type"":""LineString"",""coordinates"":[[0.81920904,0.14754098],[0.83050847,0.14754098],[0.82485876,0.14754098]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
38d3d470-96ef-4884-80b9-b1fd23375ef1,Standard,1cfc85dd-3fb8-48a3-9ea1-b11b1b9ca8d4,"{""type"":""LineString"",""coordinates"":[[0.8700565,0.57377049],[0.87570621,0.57377049],[0.88135593,0.57377049]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
7ad09272-dde8-46fb-bea5-31cce9bb450e,Standard,d9d1edce-43e0-4cbd-9801-4a4e1a1dfa71,"{""type"":""LineString"",""coordinates"":[[0.76836158,0.77868852],[0.77966102,0.77868852],[0.7740113,0.77868852]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
ae02da1d-991a-4e16-81dd-2970373ec004,Standard,83b12a0c-d66f-43cf-a5c1-1945a8a66c4c,"{""type"":""LineString"",""coordinates"":[[0.66666667,0.77868852],[0.65536723,0.77868852],[0.66101695,0.77868852]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
7a5177b5-a744-436f-ba4e-8d5f1c5c72ae,Standard,edbbe75f-8d40-42e8-a6f4-857f64547cbd,"{""type"":""LineString"",""coordinates"":[[0.79096045,0.96721311],[0.77966102,0.96721311],[0.78531073,0.96721311]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
7e70ed5b-6fc1-4d25-bef7-d65b15598927,Standard,d15c85bb-c9b1-4fa3-8bf6-4aa393b564d4,"{""type"":""LineString"",""coordinates"":[[0.79096045,0.67213115],[0.79661017,0.67213115],[0.80225989,0.67213115]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
fe36e4d1-ecdf-4043-af93-f1c272723249,Standard,ec4d2395-23de-41c7-a366-af36aed1bf44,"{""type"":""LineString"",""coordinates"":[[0.92655367,0.67213115],[0.92090395,0.67213115],[0.91525424,0.67213115]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
9ebd2d6d-020f-43d0-859f-572048423fa5,Standard,5905e32c-b1d7-40d9-9759-84dbe6b14ba8,"{""type"":""LineString"",""coordinates"":[[0.71186441,0.77868852],[0.72316384,0.77868852],[0.71751412,0.77868852]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
ef83135b-8f60-402c-b01b-35cbcd10dae1,Standard,815bc4d0-3418-4d15-8f85-c104a24e6b17,"{""type"":""LineString"",""coordinates"":[[0.62146893,0.14754098],[0.61581921,0.14754098],[0.62711864,0.14754098]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
9c4bc5d8-e9a6-4fc6-9a88-2e09c3823bc4,Standard,47cc3694-2782-4c44-8c61-e14d30dbbaa4,"{""type"":""LineString"",""coordinates"":[[0.7740113,0.36885246],[0.77966102,0.36885246],[0.78531073,0.36885246]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
723fb8fc-90ff-44d5-9c21-88a9f194e83a,Standard,5d1176ac-e64e-4811-8d0c-c87d9060ba2a,"{""type"":""LineString"",""coordinates"":[[0.09039548,0.1557377],[0.05084746,0.27868852],[0.05084746,0.21721405],[0.05084746,0.1557377]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
425a1be6-d966-476e-8266-4ba140da64e2,Standard,5753e615-c90a-4008-92ec-b50c8195f95f,"{""type"":""LineString"",""coordinates"":[[0.65536723,0.67213115],[0.66666667,0.67213115],[0.66101695,0.67213115]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
64cbd123-f34e-4732-beab-76022918e26c,Standard,87cd1ae0-2ac4-46fb-aeb8-b2f710da299b,"{""type"":""LineString"",""coordinates"":[[0.79096045,0.77868852],[0.77966102,0.77868852],[0.78531073,0.77868852]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
858c83e7-a54e-4409-abc4-445313cae9d2,Standard,5adb6634-4872-43af-b9cb-39df332b64b2,"{""type"":""LineString"",""coordinates"":[[0.8700565,0.57377049],[0.86440678,0.57377049],[0.85875706,0.57377049]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
c329e8a9-931a-4efc-8e41-31cad43306de,Standard,d160ec85-06ab-42d2-9dc1-4f905306e0a6,"{""type"":""LineString"",""coordinates"":[[0.79661017,0.36885246],[0.80225989,0.36885246],[0.8079096,0.36885246]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
cea17966-e3e4-40bf-a765-2e1280d383e6,Standard,7056d4fa-aa01-47d4-af86-5c9717345607,"{""type"":""LineString"",""coordinates"":[[0.79661017,0.44262295],[0.8079096,0.44262295],[0.80225989,0.44262295]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
5e4cf1b3-fa4e-409b-84d1-e9a95ca0b7a6,Standard,f4ca1fb7-d17a-4d51-866d-ea2ae22c6f0c,"{""type"":""LineString"",""coordinates"":[[0.66101695,0.25409836],[0.67231638,0.25409836],[0.66666667,0.25409836]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
84c7afaf-51f9-4c19-bf29-c7b79b2f90e2,Standard,1bb0764a-82b8-4f4c-8208-c9c58b8b92c0,"{""type"":""LineString"",""coordinates"":[[0.02259887,0.16803372],[0.02259887,0.18852459],[0.02259887,0.14754098]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
b622cf65-64b2-454b-900e-a191d7231dbc,Standard,0b1f06c3-9622-47cd-b41f-bd0314673b8d,"{""type"":""LineString"",""coordinates"":[[0.85310734,0.14754098],[0.86440678,0.14754098],[0.85875706,0.14754098]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
13e3fc68-ff6f-4bd6-94cd-697d584f020c,Standard,a4dc31e8-e10a-4b42-90b4-f14d0f133c0c,"{""type"":""LineString"",""coordinates"":[[0.83050847,0.25409836],[0.84180791,0.25409836],[0.83615819,0.25409836]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
0ba2c517-f72b-4bf3-804c-01dea7c4e4dd,Standard,088e3b53-78f3-445a-bbc6-9da3efbda0a3,"{""type"":""LineString"",""coordinates"":[[0.97740113,0.39344262],[0.97740113,0.32377143],[0.97740113,0.25409836],[0.96610169,0.25409836]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
ddf21544-9ca4-474f-be9b-9ead99cbb17f,Standard,02d85e44-4196-4ed1-9fa4-af9211dbd753,"{""type"":""LineString"",""coordinates"":[[0.93785311,0.52459016],[0.93785311,0.57377049],[0.93785311,0.54918033]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
37bfd165-910b-4ed1-b6b1-49633d000387,Standard,73359dab-e8bb-4cea-89e6-88b969ecb4e0,"{""type"":""LineString"",""coordinates"":[[0.0960452,0.04098361],[0.0960452,0.07377049],[0.0960452,0.05737705]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
274aaed5-3d6d-402b-8dbd-d56b9bac6ef5,Standard,56e0ddce-ad67-435e-ad8c-5e276c13018a,"{""type"":""LineString"",""coordinates"":[[0.09039548,0.75409836],[0.06214689,0.78688525],[0.06214689,0.75409836],[0.06214689,0.7704918]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
78f2fb26-f4e1-453e-b1a8-037164e5859d,Standard,cfd11fa8-fcf6-4b65-9523-ee5d21e292ed,"{""type"":""LineString"",""coordinates"":[[0.90960452,0.25409836],[0.9039548,0.25409836],[0.89830508,0.25409836]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
88d88084-b78e-4620-837a-8afd74563b91,Standard,43394be2-5c85-4449-ad06-7866395a5c79,"{""type"":""LineString"",""coordinates"":[[0.93785311,0.67213115],[0.92655367,0.67213115],[0.93220339,0.67213115]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
b7bc8bae-9f00-497d-9d16-6b03765b5f98,Standard,e7388048-40c3-4fd7-bcbb-2e1b09e735d2,"{""type"":""LineString"",""coordinates"":[[0.80225989,0.89344262],[0.81355932,0.89344262],[0.8079096,0.89344262]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
2517024b-1ac9-4355-847e-64dc1bce6959,Standard,63be5ffd-acbc-4c4f-aab9-54c616e2dd2e,"{""type"":""LineString"",""coordinates"":[[0.85875706,0.04918033],[0.86440678,0.04918033],[0.85310734,0.04918033]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
fe3ffb5a-c30a-4f20-a70e-ed2bc99a607a,Standard,b08cf4bc-d9f2-4608-a162-74db09b16db0,"{""type"":""LineString"",""coordinates"":[[0.84180791,0.40573864],[0.84180791,0.44262295],[0.84180791,0.36885246]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
077c54e5-7a8c-4c1c-8c3c-d72b4b7b0e11,Standard,97d5bd4a-ce14-4ded-90d4-4f2db25d6626,"{""type"":""LineString"",""coordinates"":[[0.74011299,0.36885246],[0.74576271,0.36885246],[0.75141243,0.36885246]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
c061601a-9997-4176-a25d-aac4510a0fbc,Standard,29747132-2fe5-4570-8d02-114d3438835c,"{""type"":""LineString"",""coordinates"":[[0.67231638,0.25409836],[0.6779661,0.25409836],[0.68361582,0.25409836]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
cd44faca-2232-4565-9886-8dc5b92ccb96,Standard,eb64f0fb-1810-4b49-b0a6-e94a6422be04,"{""type"":""LineString"",""coordinates"":[[0.98870056,0.39344262],[0.96610169,0.14754098],[0.98870056,0.14754098],[0.98870056,0.2704918]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
526bac21-e1fd-45aa-8dc1-3230569b51fa,Standard,f606c03b-66d1-4765-97e6-1319ad6ac0c3,"{""type"":""LineString"",""coordinates"":[[0.17514124,0.75409836],[0.20338983,0.75409836],[0.14689266,0.75409836]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
06fd80ca-ed78-4310-87f3-e023fbb23e46,Standard,60c4970b-636a-4f8a-9329-97d01107a962,"{""type"":""LineString"",""coordinates"":[[0.02259887,0.1147541],[0.02259887,0.0942623],[0.02259887,0.07377049]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
38558b72-56a7-4b85-a4fe-db0f4e2bcb19,Standard,4dbb5675-cc27-4868-a9cc-e28ca232ba23,"{""type"":""LineString"",""coordinates"":[[0.95480226,0.14754098],[0.94915254,0.14754098],[0.94350282,0.14754098]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
f023c2be-7306-483e-9169-05d9d0fab2c7,Standard,9d2b065a-9098-447d-8dbe-5eb06cc691a2,"{""type"":""LineString"",""coordinates"":[[0.74576271,0.57377049],[0.75706215,0.57377049],[0.75141243,0.57377049]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
b038acec-bed0-4448-9ff8-a9af55865145,Standard,147bf31b-f9b1-415f-858b-f3ed430e508d,"{""type"":""LineString"",""coordinates"":[[0.76836158,0.77868852],[0.75706215,0.77868852],[0.76271186,0.77868852]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
4d1fa209-9186-4e2c-862a-964d52e64d0d,Standard,66dbe72e-f2be-430d-b103-c1a84f8211a4,"{""type"":""LineString"",""coordinates"":[[0.81920904,0.14754098],[0.8079096,0.14754098],[0.81355932,0.14754098]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
75e06780-090a-411f-a47c-47c5a90a2e09,Standard,4bdb6569-72da-4d60-97b1-b5a639032d5d,"{""type"":""LineString"",""coordinates"":[[0.25423729,0.24590164],[0.28248588,0.24590164],[0.31073446,0.24590164]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
d43ae4c8-5544-4df7-9c24-8d39301cf3a5,Standard,00a3c4ab-e866-42a9-854f-fbf28c7f6a43,"{""type"":""LineString"",""coordinates"":[[0.8079096,0.77868852],[0.81355932,0.77868852],[0.80225989,0.77868852]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
5d5ddcff-0cdf-42d6-a9c9-6dcd636d0c28,Standard,597126c9-f364-4968-909c-ccc064959397,"{""type"":""LineString"",""coordinates"":[[0.79096045,0.44262295],[0.79661017,0.44262295],[0.78531073,0.44262295]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
580f595f-8a44-4b1c-8833-ff8202075bb4,Standard,364ffff6-7541-4324-bbcf-fe626ba9de1d,"{""type"":""LineString"",""coordinates"":[[0.81355932,0.25409836],[0.81920904,0.25409836],[0.8079096,0.25409836]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
04c0323b-b630-470f-9c69-1c9097106eaf,Standard,368c8108-0953-4e5a-90db-7c57a9057b20,"{""type"":""LineString"",""coordinates"":[[0.66666667,0.89344262],[0.66101695,0.89344262],[0.65536723,0.89344262]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
3de72fa7-5070-4429-b1d9-80d7f3273834,Standard,060f10e1-2ffd-4972-9ace-7fff8df78658,"{""type"":""LineString"",""coordinates"":[[0.73446328,0.77868852],[0.72316384,0.77868852],[0.72881356,0.77868852]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
217789d1-8cb9-4ff4-a7f5-12768eae95ab,Standard,8c4d9aa2-298b-466e-9982-6c4be253fbce,"{""type"":""LineString"",""coordinates"":[[0.80225989,0.25409836],[0.8079096,0.25409836],[0.79661017,0.25409836]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
4a76fcf6-0353-4b7f-9f53-dbd4f2df9848,Standard,a8bc3d4a-1113-4f62-b01d-e59e6c35ab84,"{""type"":""LineString"",""coordinates"":[[0.02259887,0.20901733],[0.02259887,0.18852459],[0.02259887,0.2295082]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
e5cbfa13-80ac-483f-8433-c6717fa1e7c9,Standard,2d616d05-fa31-4b7f-b666-0fab28a21a82,"{""type"":""LineString"",""coordinates"":[[0.65536723,0.14754098],[0.66101695,0.14754098],[0.64971751,0.14754098]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
7e4c4142-2c08-494c-bd3a-f8876ac8c176,Standard,8f9d19a8-8d64-4f62-b6aa-f5f01a12b566,"{""type"":""LineString"",""coordinates"":[[0.94915254,0.25409836],[0.94350282,0.25409836],[0.95480226,0.25409836]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
a7dadc1d-7f50-4e7c-bd61-305d6c145ccf,Standard,52cd80d8-9489-41bc-931a-d82dba5d0926,"{""type"":""LineString"",""coordinates"":[[0.28248588,0.66393443],[0.31073446,0.66393443],[0.25423729,0.66393443]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
b0b7371e-66d5-4406-b7d3-a17809309afa,Standard,93cd3af7-2dbb-4804-9386-d15705b5f18e,"{""type"":""LineString"",""coordinates"":[[0.61016949,0.67213115],[0.61581921,0.67213115],[0.62146893,0.67213115]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
e4925b18-bc90-46e6-afbd-074e7604a079,Standard,a4792ce6-c652-43e9-9156-5e9d0aa082c2,"{""type"":""LineString"",""coordinates"":[[0.09039548,0.66393443],[0.05084746,0.66393443],[0.05084746,0.78688525],[0.05084746,0.72541077]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
3635451d-3007-44d6-85c8-67775bfc4e48,Standard,041991a2-c961-44a7-bfec-29cccd9a7831,"{""type"":""LineString"",""coordinates"":[[0.8700565,0.25409836],[0.87570621,0.25409836],[0.86440678,0.25409836]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
be192356-2248-4319-afd6-eac828fdb001,Standard,1a1550cf-77b8-40a9-90e5-5d0faef7baaa,"{""type"":""LineString"",""coordinates"":[[0.79096045,0.89344262],[0.80225989,0.89344262],[0.79661017,0.89344262]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
600d7a2d-1aca-4b9c-ae82-095ce59eed0b,Standard,ebd1f65a-65ae-4620-b1cf-79898683c9e1,"{""type"":""LineString"",""coordinates"":[[0.0960452,0.0204918],[0.0960452,0.04098361],[0.0960452,0.0]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
623fe9a8-af66-455f-bad3-251c66ecf8bb,Standard,412d395e-7ebc-4cc6-88fb-24006f54c931,"{""type"":""LineString"",""coordinates"":[[0.80225989,0.57377049],[0.8079096,0.57377049],[0.81355932,0.57377049]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
e5853628-7933-41bf-8928-1cbed722d992,Standard,8dd3984e-a9f6-4829-9c19-a377e3491f9a,"{""type"":""LineString"",""coordinates"":[[0.71186441,0.14754098],[0.71751412,0.14754098],[0.70621469,0.14754098]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
d1c04861-36ef-49b7-9a2b-5fa2706734ad,Standard,bfecad6c-ddda-4957-ae66-f04d30fd7104,"{""type"":""LineString"",""coordinates"":[[0.66101695,0.36885246],[0.63841808,0.36885246],[0.65536723,0.36885246]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
6c612da8-8b8c-4d36-88e1-75a17fe6183c,Standard,d97f2684-22cb-4c14-b01c-b95081d4d624,"{""type"":""LineString"",""coordinates"":[[0.81920904,0.96721311],[0.81355932,0.96721311],[0.82485876,0.96721311]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
67fa7b51-f7ce-48c4-b9c5-9856619e2788,Standard,7297611b-fbdc-4949-87fc-1bca403708aa,"{""type"":""LineString"",""coordinates"":[[0.89265537,0.67213115],[0.88135593,0.67213115],[0.88700565,0.67213115]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
4ec7ff3b-9815-43f8-9cba-f46af1a9f423,Standard,31f8365c-9329-4c46-8555-6ec6aadf130e,"{""type"":""LineString"",""coordinates"":[[0.84745763,0.57377049],[0.85875706,0.57377049],[0.85310734,0.57377049]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
21842dba-9c70-45df-b715-87db6ec36a0f,Standard,e311729e-244e-48a6-bc48-0c7d9823c148,"{""type"":""LineString"",""coordinates"":[[0.92090395,0.04918033],[0.40677966,0.10655738],[0.92655367,0.04918033],[0.93220339,0.04918033],[0.41242938,0.10655738]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
b422e0ef-fcf8-4035-a3e1-3c851db6551e,Standard,e6882165-4c20-4589-9dd5-624b10802042,"{""type"":""LineString"",""coordinates"":[[0.94350282,0.04918033],[0.95480226,0.04918033],[0.96610169,0.04918033]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
54c63d34-a5b6-4547-8898-cdf835177352,Standard,84f3941b-450c-4acb-8150-c788af1e6546,"{""type"":""LineString"",""coordinates"":[[0.87570621,0.04918033],[0.8700565,0.04918033],[0.86440678,0.04918033]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
1f1e8882-9977-48c4-aaaf-c98087dff35d,Standard,2dd402ff-ef64-4b4b-8a49-e9570364e65b,"{""type"":""LineString"",""coordinates"":[[0.76836158,0.96721311],[0.75706215,0.96721311],[0.76271186,0.96721311]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
12de6c44-ec23-42e2-81b7-1fc0a757edf9,Standard,8ae06d94-8e5d-48f6-9d43-599596df688a,"{""type"":""LineString"",""coordinates"":[[0.86440678,0.36885246],[0.8700565,0.36885246],[0.87570621,0.36885246]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
0eb4a8c0-bf8d-49c6-be95-c5e030be9dda,Standard,c64c73c4-109b-4baa-bf44-3357d4bca7d8,"{""type"":""LineString"",""coordinates"":[[0.89265537,0.77868852],[0.89830508,0.77868852],[0.9039548,0.77868852]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
9aa0828c-100b-41d9-a1f9-5bc4957d27e5,Standard,a3c0115c-42eb-48a9-a6b0-64635ee66b87,"{""type"":""LineString"",""coordinates"":[[0.84180791,0.14754098],[0.85310734,0.14754098],[0.84745763,0.14754098]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
6e4efd5a-e82f-47e0-bee0-a226c588fd90,Standard,9d1ef0fd-3f8d-4a97-8495-25074243860c,"{""type"":""LineString"",""coordinates"":[[0.75706215,0.77868852],[0.75141243,0.77868852],[0.74576271,0.77868852]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
bc177fc1-85f8-4475-825d-d875a935cbe1,Standard,84dcef6e-d5b1-436f-8562-369b2489bb10,"{""type"":""LineString"",""coordinates"":[[0.76836158,0.44262295],[0.76271186,0.44262295],[0.7740113,0.44262295]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
98c214c3-a010-494f-93d2-39d0045abbd6,Standard,f4859003-7182-4ebf-8a96-ce61b2f6191c,"{""type"":""LineString"",""coordinates"":[[0.22033898,0.2295082],[0.22033898,0.20901733],[0.22033898,0.18852459]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
8d9b357a-6612-45b4-baff-12849a787453,Standard,af565c79-9953-4934-9afd-91cd64ed1f06,"{""type"":""LineString"",""coordinates"":[[0.85875706,0.89344262],[0.86440678,0.89344262],[0.8700565,0.89344262]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
e466da06-3a27-4cea-962d-4449f392eed1,Standard,e3b38aa2-dd38-445e-86c4-600331d108d0,"{""type"":""LineString"",""coordinates"":[[0.76836158,0.14754098],[0.7740113,0.14754098],[0.76271186,0.14754098]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
