uuid,v_ang,v_mag,id,node,operates_from,operates_until,operator,p,q
d7f1a826-c63d-43fc-9665-b7b35f4cfc60,false,true,regulate_transformers,3da4fd3d-ac5e-409d-91fa-36516673cf57,,,,false,false
fabad8e5-31b5-4595-8dd9-f682154c1308,false,false,regulate_transformers,f6a31362-8b0d-4926-b0d0-10bb61db20df,,,,false,false
b0da0363-e6d7-47b6-b968-2b5119346f36,false,false,regulate_transformers,eb21d716-1b54-4dba-bdc2-d1f6752aef85,,,,false,false
b400da1c-8f46-463a-92aa-28ec48391a7b,false,false,regulate_transformers,15345698-c319-461f-b969-37d50fb84220,,,,false,false
76abc81c-c5fc-4376-b57a-6e42f33c1df5,false,false,regulate_transformers,2c520ab6-507e-4dcf-ab05-8f238e9b9385,,,,false,false
f7d0ea65-7168-4146-a42d-30b50b1d4089,false,false,regulate_transformers,2c5d4eda-6b33-4ad5-a135-7037baa7d6eb,,,,false,false
367d9faf-f7d9-4d58-8f0d-f2c16cdaa02d,false,false,regulate_transformers,d69efff2-ba8b-4aa6-a4a1-27267964147a,,,,false,false
f66bda67-ecd3-4380-b631-d9673de623c5,false,false,regulate_transformers,9ce9d92c-5583-4b16-bec6-9f67834663cb,,,,false,false
f52d2875-0a0a-4644-8d00-1680d1f97dc7,false,false,regulate_transformers,97ae0aa4-bf05-4b88-8020-83cbda415d22,,,,false,false
9972b6e7-9a85-497e-99b5-9fff8acd62a9,false,false,regulate_transformers,576840db-7d3c-417b-b587-28b222e740e1,,,,false,false
ccaa2df4-c38e-43f7-b3e5-84905a62e365,false,false,regulate_transformers,5f1c776c-6935-40f7-ba9e-60646e08992b,,,,false,false
96ddb0c2-a2a8-4691-ae52-1aa1d23438e6,false,false,regulate_transformers,c5af5a34-211a-4105-a8e1-f447140073c6,,,,false,false
3f619f96-5b98-4787-8293-5f3880ff9bce,false,false,regulate_transformers,b8fa1f73-223c-4b08-a140-44f12484cce3,,,,false,false
651681d9-b509-4be9-873e-c926d3d26863,false,false,regulate_transformers,d40a1a85-40f2-4ad3-ba58-720d5ba02268,,,,false,false
de0c0cc7-4de4-42e8-91b3-fe990134c6e7,false,false,regulate_transformers,3bc8235b-03b5-489b-81a2-58d520fbe28e,,,,false,false
31d320ef-0ed4-488d-81c4-c590d03f0dff,false,false,regulate_transformers,c317a6cd-428b-4c36-8233-91d0c4e2717a,,,,false,false
2b306214-3b46-46bf-b523-c0c9bc6fc4fd,false,false,regulate_transformers,b46d4395-6724-4830-ba55-357e81fc2814,,,,false,false
3c64b45f-876c-4782-b7d9-2e8e02a427a3,false,false,regulate_transformers,ee384ace-040e-4f21-8a8a-d702ab51af55,,,,false,false
867993b3-4106-4ebd-bb63-96e7b1e2b4ce,false,false,regulate_transformers,1cb45ba0-d2c2-45a6-9bb2-5f374e30a6e9,,,,false,false
7a991c29-f459-4009-a17c-fa33219abea4,false,false,regulate_transformers,c1c3b5c2-c79e-4368-a8ae-28fd0f4e357a,,,,false,false
9e549506-320c-46d7-913d-57e915b7a030,false,false,regulate_transformers,ae234bc5-b751-41f2-95ee-b78de124c583,,,,false,false
88d8ff12-1db1-4c9e-a815-467e34d2207f,false,false,regulate_transformers,c5f7ffbc-2e23-46d4-9e0c-356008e5ff56,,,,false,false
adc1aad7-84ad-4770-8db2-70c63ef5dbf3,false,false,regulate_transformers,c5457e35-ad81-4427-9d3a-99e4c44ccae8,,,,false,false
9ad91355-cee8-4bfb-921a-b7d069e75fd8,false,false,regulate_transformers,99e26ef8-75e2-46f3-aafc-6287bf5e3905,,,,false,false
7cf9544b-1df8-4287-95e1-222d0a8d7ca4,false,false,regulate_transformers,0170837a-1876-45f9-a613-666f9991964d,,,,false,false
376e15ac-fa1c-40d6-ba7c-9378dc6998f3,false,false,regulate_transformers,4a6f6058-e654-464d-9367-2dca7185c6d7,,,,false,false
6a1829f2-f9ee-43b1-a9a3-d61d20976dbe,false,false,regulate_transformers,ff947647-b551-41ae-bcfd-6af228250c96,,,,false,false
e194e458-39f2-4c2d-ad50-017817b2ec90,false,false,regulate_transformers,2f64bf67-cee9-44bb-8c13-ff96878932af,,,,false,false
78d7be08-3dda-4a2a-be9f-57fbe2430d78,false,false,regulate_transformers,7cff7ac7-2d18-4c4c-8e1b-893bb050c1ed,,,,false,false
61a2adbd-17ff-4268-85d1-51785b682df5,false,false,regulate_transformers,9d02ea80-98d8-4cd0-a635-9104a14a56dd,,,,false,false
143793c8-01eb-4936-88a5-a2a1b3b2c7b6,false,false,regulate_transformers,5af425fa-6ed7-43e1-8898-7af1315128c5,,,,false,false
e0e5894f-f02c-4874-8e9a-4f91301a5360,false,false,regulate_transformers,6570535c-0d2e-4846-9951-21559902f67a,,,,false,false
850a09fb-034f-4015-9ede-b1d696acbf93,false,false,regulate_transformers,61ee5ff6-eb38-4b27-a3f6-cb574d1f8b41,,,,false,false
c459a1f1-ba9a-4234-8659-50295f90b468,false,false,regulate_transformers,6232b760-b2e0-485e-9c61-f9721a366a81,,,,false,false
e574317c-ab47-4c57-a49f-a51f0710f2ff,false,false,regulate_transformers,eb95ff15-56db-4463-bb54-0ee131167812,,,,false,false
f2a5230f-6bf0-4378-9436-f398fa540c35,false,false,regulate_transformers,b73208dd-f4a8-4e90-bf2d-7ea67a89525a,,,,false,false
e6ca6877-53da-4fde-893f-566526699c47,false,false,regulate_transformers,f1cef042-1fc4-4bd8-b17f-dfbded4f2aaa,,,,false,false
6549c764-44de-4f94-8927-f9655f091564,false,false,regulate_transformers,b6b1b9fc-e7d8-492d-8601-84c1e756bd83,,,,false,false
d539a4ff-bcb3-41e3-a93b-ad939d183697,false,false,regulate_transformers,847fd5fc-b515-4a9d-8a6f-66df1e71ded2,,,,false,false
ce8939f6-b3db-4279-8f72-3ea030419c36,false,false,regulate_transformers,b237dd88-bcba-4a7c-aee6-c0c3e151e14e,,,,false,false
4407b9fd-dcb2-4029-897d-098096913e53,false,false,regulate_transformers,7d45f0ab-1e6b-452f-b665-c4846cf046f5,,,,false,false
61958d64-1c6a-4393-baef-d8f780221a06,false,false,regulate_transformers,0db6e581-37e9-4254-aed8-d5cdf66819f9,,,,false,false
cbd2e11e-24fc-4601-8657-ca5b403abe39,false,false,regulate_transformers,85ec9277-c5fd-4e5b-8a34-9627d9599ad7,,,,false,false
d6c9ccec-fa8b-401f-808c-5cb33f31203d,false,false,regulate_transformers,b3a7431d-89b0-41cb-87a9-5853890796cd,,,,false,false
329c0f76-00f4-48dc-9f3b-9c4b2d11cd8f,false,true,regulate_transformers,1a8ba1a5-3cee-4791-b21b-f17b08526873,,,,false,false
bbbadfd4-c5cc-4fa4-9769-616c033747d9,false,false,regulate_transformers,d07dc1b0-e29a-452a-84c5-7df7b0bb3141,,,,false,false
61eb12a7-b5c6-49f8-bb0c-710267d7de31,false,false,regulate_transformers,625bdd2c-a75f-46ef-850c-ca4704d56e55,,,,false,false
85a60c00-6d25-40a5-89e2-5de8edc56a3d,false,false,regulate_transformers,0d94a5ea-3a13-48ba-a27f-b2903841c334,,,,false,false
32782a5b-afcd-4736-a4a1-a8ef569f7424,false,false,regulate_transformers,ce513b50-b57a-41e2-b744-4c0fd2ae97d0,,,,false,false
1576be48-baa2-43e3-87dc-fa105ef2f2d4,false,false,regulate_transformers,01bdd8b2-145f-42b3-80e3-a2366dea1044,,,,false,false
ecdd4498-6f9c-4768-81f6-8b00c098a386,false,false,regulate_transformers,f29859be-c6e7-4cf9-84d7-239eb98a9e65,,,,false,false
6a4c7638-ed70-47f7-a0a4-4b4f71d10365,false,false,regulate_transformers,ba0b3e4b-85e1-4b45-8863-fbfe11c9b69c,,,,false,false
58080973-140e-473d-bb71-25fffa6617d1,false,false,regulate_transformers,2645e336-b0df-4d1e-a0ea-375444488f06,,,,false,false
386f225c-b8ef-46e6-980c-6d7228442808,false,false,regulate_transformers,3802b603-d08d-4031-b7d7-e29734bcc122,,,,false,false
42be54c7-6162-43fd-be82-d3afbea31078,false,false,regulate_transformers,df9c3d91-41a0-4e49-bb1f-1cd2a8fd9a2e,,,,false,false
a1e95346-4482-4987-8794-b808c5c0ca40,false,false,regulate_transformers,3d81adf5-73d1-4708-b03b-3afc7db017f4,,,,false,false
bf394381-79da-4b9f-ac19-7afab4595c5d,false,false,regulate_transformers,32507a10-1eed-4a3f-820c-bc187f3b052e,,,,false,false
f01c279b-e1c9-44dd-a1ca-39561765f360,false,false,regulate_transformers,174fb4b2-4f9e-415c-bfee-d850ef751307,,,,false,false
e43fd0c7-b475-418e-a4c2-1f28b942953c,false,false,regulate_transformers,69efeb2d-9845-49ac-8500-5e017a7a64ef,,,,false,false
1c832b85-43f1-4452-b78a-243a99da121d,false,false,regulate_transformers,550ebca7-1455-44eb-9431-ffbf08e58bd4,,,,false,false
813d0736-8c1a-4693-893e-2b095573aa0e,false,false,regulate_transformers,3dec12fd-3dc6-481d-be05-8df9df7f0c5d,,,,false,false
e8f21255-094b-402d-a0a9-ba3a004f0157,false,false,regulate_transformers,922a6375-b97c-412e-a6c9-b0ea55a23f76,,,,false,false
7a256896-72c4-42b0-b6dc-bcf792662085,false,false,regulate_transformers,177a20fe-83b1-46df-94a3-4faa54348d10,,,,false,false
03db556f-0996-4755-9c17-225bc193a2d0,false,false,regulate_transformers,666757e2-292e-473c-ac9c-04c0786574bc,,,,false,false
0dd7a4fb-fc31-441c-be6e-71cf3907348b,false,false,regulate_transformers,6dd72a1e-2a79-4cde-b2fc-92bc9a83032a,,,,false,false
c46de7ea-b9b5-4734-a46b-39d3d3edde47,false,false,regulate_transformers,bea7ca63-3ae4-4280-8127-fe2c7fd5ea2d,,,,false,false
559ed9dd-3637-4f6d-b6f7-1af7af696784,false,false,regulate_transformers,d82fae59-844a-4c85-997e-326dd876137c,,,,false,false
2f2560da-198d-4945-b310-4a48d0fccc12,false,false,regulate_transformers,5545d21b-bdc8-495f-bd28-d22ffcc0fafc,,,,false,false
08aeb5c3-966e-47fc-b14e-52774e69fcb8,false,false,regulate_transformers,857c264a-7072-4bb7-af56-2f01539b2a2e,,,,false,false
2575ae3f-f91f-469e-a98c-3674f8e78f72,false,false,regulate_transformers,36cda100-86ae-4a20-ac71-20af603ac0cf,,,,false,false
2410a3aa-1e38-44e7-bf39-1ccf5dd11993,false,false,regulate_transformers,0f3ba59d-a9ce-4669-aa12-bebec42238b7,,,,false,false
89f5a537-e496-4c62-9d45-1feeb1ef957e,false,false,regulate_transformers,bbd210a5-eb85-4616-bdd0-72bbd3ed7ef9,,,,false,false
453af838-a5c7-4fd0-8b5c-a1d4466e25a0,false,false,regulate_transformers,e25387d0-ab9a-406d-bcb4-555414b88b1b,,,,false,false
7f732953-6d4d-42f5-95a8-852f72a1483b,false,false,regulate_transformers,8254d91b-e5da-4402-bb8f-301eafa09d28,,,,false,false
4af7f165-7ccd-4131-abf9-de37315c2b97,false,true,regulate_transformers,dfae9806-9b44-4995-ba27-d66d8e4a43e0,,,,false,false
bba62ba4-4f15-4065-880f-4bc81be75854,false,false,regulate_transformers,49b511fa-8cff-45f4-9a59-54faaaf90abf,,,,false,false
25ac3974-2646-4d0a-ba6b-c4ac1f28ce1a,false,false,regulate_transformers,4f2402e8-664a-40f2-970a-abc098a2a0d1,,,,false,false
016fb667-9ad7-490a-b338-032ab4b1b61f,false,false,regulate_transformers,e4502c52-b4d7-4082-a583-b5688d8244e0,,,,false,false
1ebeee88-0fc1-458c-a76d-fbf7b8bde785,false,false,regulate_transformers,4e188ac9-e507-46b1-b8e2-376cf7c6ceb1,,,,false,false
a31a4f91-5be5-49bb-aa19-5035efd641ea,false,false,regulate_transformers,55caf2ec-a21b-4afd-8830-1e4009cce396,,,,false,false
98695523-6258-452b-837d-648ab9f9b8c8,false,false,regulate_transformers,5071dd8c-bbc1-4c8d-a180-4492f80e183d,,,,false,false
67c7dd24-1e9a-4d25-a4e6-96548a50f53b,false,false,regulate_transformers,f0f8f187-5dbf-46ab-8a43-d6169ab5042d,,,,false,false
f87bef4c-fcdc-4fcf-84e5-1f851b257d79,false,false,regulate_transformers,c7e09266-c778-433b-b01a-5fb9e298ea8e,,,,false,false
1d6b2628-3579-4ec9-8a6a-50187575504c,false,false,regulate_transformers,1bf26b4d-03cc-4490-8c33-d3db8597d807,,,,false,false
538b55b8-721c-473a-9ff1-a0c5941af71c,false,false,regulate_transformers,27d9e46d-5a9a-44f9-b17e-cd6cffb5e769,,,,false,false
34e491cc-2bad-4c91-ac1b-3a35e9d96720,false,false,regulate_transformers,39dbc5ed-d874-48a8-9128-e970436a94b4,,,,false,false
0d968f46-fad9-4884-af21-aad2e07f04b2,false,false,regulate_transformers,e3a40690-d085-4796-9fcb-48d776e58594,,,,false,false
d70d5348-b46a-4dbb-9b98-febed4795099,false,false,regulate_transformers,f717b05b-f4e7-43d9-af9e-638e2badee5a,,,,false,false
50c060f1-14c1-4b02-8e7c-5a2d5e42c985,false,false,regulate_transformers,d5489e1b-0e7e-4ca9-a362-09c23576a622,,,,false,false
a464a83d-c2bc-45e7-bad8-e12d6cbf3d83,false,false,regulate_transformers,32b3bb19-c52a-4a19-890a-94a8918d38a9,,,,false,false
9c578af4-11a8-4c11-8074-f75031a6f41a,false,false,regulate_transformers,1dcddd06-f41a-405b-9686-7f7942852196,,,,false,false
3a4e7915-e547-4939-8a7c-889792f687d0,false,false,regulate_transformers,119d270a-ff22-4fdb-8214-cb5b336790bf,,,,false,false
64daf3dc-4714-4aa4-bb67-55cfb1b5ca73,false,false,regulate_transformers,33f29587-f63e-45b7-960b-037bda37a3cb,,,,false,false
2707e81a-6d6e-46eb-9555-d54691ea438c,false,false,regulate_transformers,582ed42c-fd18-49ae-bdf5-6aa59353c7e3,,,,false,false
90267614-2f35-426e-90a2-1bb576c2ebcd,false,false,regulate_transformers,33f346bd-7dc5-4140-8ed0-7d7db4cc0f6f,,,,false,false
c6499258-3280-4c71-8410-1a4c7d47db9c,false,false,regulate_transformers,eb125953-31d3-4207-adf7-aba3a3790d6f,,,,false,false
140cd6d1-b980-41b4-a22d-2cc289453a43,false,false,regulate_transformers,b7baa286-cbe2-4143-a08f-4e025af47529,,,,false,false
1988d9ba-10b6-46bd-831d-3a965ecc51d2,false,false,regulate_transformers,443c1513-fdeb-4e29-ae89-5ea47c0b1d3f,,,,false,false
eeb314a0-ab9a-44a5-abc0-f571a6ca666a,false,false,regulate_transformers,6c24b464-790a-4aae-bb11-766718f07cd5,,,,false,false
41c336b5-a58b-4b67-ac56-380e59b6be5b,false,false,regulate_transformers,00d4a837-f09c-41df-bed1-dfdb78387116,,,,false,false
9a15a6d0-dc24-4066-b0b4-81ffdc05f6d7,false,false,regulate_transformers,0b2a3b46-5e43-4879-973e-d8fb96429d8a,,,,false,false
114be860-a848-48a1-af7e-5265653d1f0c,false,false,regulate_transformers,ca438ab9-3abc-4416-91d1-df01d1c5fa5a,,,,false,false
5232cd6e-3e1f-4d7d-8a20-fb668b7c537f,false,false,regulate_transformers,033d0230-4aee-47cf-91f9-81f5f40e60b0,,,,false,false
b44fc798-84b4-4eff-a0a4-9c8bd6ba42dd,false,false,regulate_transformers,032768b4-2426-4abf-806b-83813ac5137a,,,,false,false
1f05b5e7-9dc0-41b5-a4b5-2c90709f561f,false,false,regulate_transformers,6a4547a8-630b-46e4-8144-9cd649e67c07,,,,false,false
b29b43b6-71a7-4481-b57f-ce9f0355a67d,false,false,regulate_transformers,1a1e63f7-6196-4856-9f4e-876a44bdf2f8,,,,false,false
a83bdabc-bf82-4f68-9d96-b876218cc407,false,false,regulate_transformers,890f2162-b4cb-49e7-a16f-4b552c5e245c,,,,false,false
dcce4378-c53c-49d5-85c2-25cd9fbddbac,false,false,regulate_transformers,0ebf0088-f596-4cd1-9ae0-5da02dc40335,,,,false,false
7c2af318-272b-4c39-8713-9d2a34f3a15b,false,false,regulate_transformers,c8b1fd67-2f03-4153-8ed3-284e7a721ec5,,,,false,false
