uuid,day_type,quarter_hour_of_day,from,to,probability
2f11316f-a438-49c5-b7b5-4469c06a17a1,sunday,67,home,home,0.02830188679245283
ce2ac25d-6e8f-47e8-a56a-8f98f13d72b4,sunday,67,home,work,0.02830188679245283
27af3071-997c-482f-9dd3-1ae929a14116,sunday,67,home,shopping,0.24528301886792453
5d1c78fb-c1bf-4298-b381-4bc3065537b4,sunday,67,home,leisure,0.5094339622641509
4a42d7c7-ba6e-409d-8f71-8f2e754f62d0,sunday,67,home,other,0.18867924528301888
c9c66442-782c-416e-95ea-5806c835c67c,sunday,67,work,home,0.8235294117647058
40d87f42-56bc-404f-a6d4-f34a1bbd9ccf,sunday,67,work,work,0.058823529411764705
1ff1c3fe-b4b9-4581-a0cd-6981e235ff0c,sunday,67,work,shopping,0.058823529411764705
fbb8ad0f-9d40-4db9-9342-560de701fc6e,sunday,67,work,leisure,0.058823529411764705
b172a85a-8409-40e4-8813-7841998ee293,sunday,67,work,other,0
b9395a8c-8160-400f-b635-e9b2fb5d46d8,sunday,67,shopping,home,0.9074074074074074
b9d6f9d1-c038-4794-b954-f8e25904586b,sunday,67,shopping,work,0
15f2d545-37f6-4646-b370-da85838751f5,sunday,67,shopping,shopping,0.037037037037037035
7f2c16d0-0f48-46bd-aa93-b3a7afd6afb4,sunday,67,shopping,leisure,0.037037037037037035
b5e33988-0b55-4937-884a-a5f1ea238c60,sunday,67,shopping,other,0.018518518518518517
ec8adc97-5865-40ca-bc6a-be93a26eae17,sunday,67,leisure,home,0.807909604519774
4237fc20-17ed-4385-bba2-bf035076c76c,sunday,67,leisure,work,0
5275502f-555d-4a24-a3da-f4783b97e368,sunday,67,leisure,shopping,0.022598870056497175
e8778b27-2a95-4147-8a0c-158d0c29b2d0,sunday,67,leisure,leisure,0.11299435028248588
3764fcd4-a25c-4709-b07f-c7dc4a7b9119,sunday,67,leisure,other,0.05649717514124294
d013949f-2dff-41e9-9cfc-dab2b6835e1c,sunday,67,other,home,0.6981132075471698
d5be183f-d44a-427b-a926-815ad57088d4,sunday,67,other,work,0
77ccab99-9ef4-4a45-8082-992d004d36ee,sunday,67,other,shopping,0.018867924528301886
5dadcd2a-bba7-4954-bc83-1ab2800425d4,sunday,67,other,leisure,0.09433962264150944
342b175e-7beb-43b5-880e-c1c8b0d646f5,sunday,67,other,other,0.18867924528301888
30d75770-2dea-40ed-9893-d0f0a0c84d55,sunday,68,home,home,0.011538461538461539
d8b2b697-500e-4b84-a8a0-b605d25cbf10,sunday,68,home,work,0.03076923076923077
4670b959-7374-4bb2-8817-b4aabe30771f,sunday,68,home,shopping,0.25384615384615383
1ba54f3c-b0e1-4941-82fb-e0b4ac932ecc,sunday,68,home,leisure,0.5230769230769231
d6ffa9e1-43a1-49ec-9287-0257f11aef2b,sunday,68,home,other,0.18076923076923077
7903f134-3dfc-4641-ab6e-a357d65119ce,sunday,68,work,home,0.8518518518518519
89977b8e-899f-450a-9172-d96ed24f43c0,sunday,68,work,work,0.07407407407407407
407d1137-314a-4f1c-af71-c177e6648aff,sunday,68,work,shopping,0
c7ec81f2-afc8-4924-8cb7-ac34f8e92bc9,sunday,68,work,leisure,0.07407407407407407
029c582e-34e9-457f-b402-d8bbaa8ee379,sunday,68,work,other,0
75057fd2-f14e-4913-8b01-376016ebbb84,sunday,68,shopping,home,0.7714285714285715
b797a482-738a-47d4-93f5-887b03bbc32c,sunday,68,shopping,work,0.005714285714285714
962cd7f8-8182-4e6d-934f-fb7638c17453,sunday,68,shopping,shopping,0.1657142857142857
49fe30f0-3540-4e2a-8869-a633514a6483,sunday,68,shopping,leisure,0.022857142857142857
f595bf13-9685-4b62-922a-0525c522c9f1,sunday,68,shopping,other,0.03428571428571429
57e321ed-047d-4988-912e-16576310070d,sunday,68,leisure,home,0.791907514450867
655a4a72-b64f-42ee-991a-e88ead8bd0d9,sunday,68,leisure,work,0.0038535645472061657
b45a72a9-c26f-47fe-a753-35725c780901,sunday,68,leisure,shopping,0.017341040462427744
de834c71-08c3-4e9e-8470-4ee789da5461,sunday,68,leisure,leisure,0.1676300578034682
78d2b24e-f210-4794-af1b-88bb4bb4aeab,sunday,68,leisure,other,0.019267822736030827
5f529a73-561f-4bb8-a904-10410710c025,sunday,68,other,home,0.6722689075630253
b7bc82d0-1c03-46d6-a5c5-3aca1bcdd0eb,sunday,68,other,work,0
704021db-a31d-4de5-b36c-0663372ba120,sunday,68,other,shopping,0.025210084033613446
0cc30537-3c44-40ff-828c-383fd625d973,sunday,68,other,leisure,0.058823529411764705
104874ce-a2bc-4855-8042-82e6b976b845,sunday,68,other,other,0.24369747899159663
68a403e5-8988-4ff1-911e-21a96052b9c6,sunday,69,home,home,0.02127659574468085
7553b581-12f4-408f-afbd-0bcfc1b052b0,sunday,69,home,work,0.02127659574468085
f8f4e9d0-a257-493d-9b60-2e4892cd9279,sunday,69,home,shopping,0.20212765957446807
84e38f30-1165-4112-a625-aa3ebab31781,sunday,69,home,leisure,0.4787234042553192
ed459e65-8e9b-45f2-9ab1-ee3c3b78610f,sunday,69,home,other,0.2765957446808511
0102701b-91a5-41c0-95b6-defbe4fb44ac,sunday,69,work,home,0.875
67c6a493-01d2-4572-bcf2-f31cefbd32ec,sunday,69,work,work,0.125
a7a0a929-6b29-4aab-a137-c8dd7b1c1796,sunday,69,work,shopping,0
6d98b783-4320-48fb-b047-e91ee11cc9ed,sunday,69,work,leisure,0
a962b7d5-71f1-4700-8df5-760d16b58668,sunday,69,work,other,0
1026af60-803b-49a4-a419-951f8a57e319,sunday,69,shopping,home,0.7777777777777778
deb6af05-3b84-4e32-9c1d-26ddb029695b,sunday,69,shopping,work,0.018518518518518517
8bc5fc66-d2c7-46c8-8bf1-be0d23c93d60,sunday,69,shopping,shopping,0.09259259259259259
3a677aa2-e966-4ceb-992a-7397395f4112,sunday,69,shopping,leisure,0.05555555555555555
9c38fed3-cf2f-4a5e-a47a-fe4e603cc77d,sunday,69,shopping,other,0.05555555555555555
55f926c6-198c-4b1d-b572-06f360980486,sunday,69,leisure,home,0.7559523809523809
83882879-d79d-4f40-aff5-cc0d9ddae2c3,sunday,69,leisure,work,0.005952380952380952
4b0fe3e0-5c0f-4b14-921f-3964958a3251,sunday,69,leisure,shopping,0.05357142857142857
cdf14f85-16ae-41e5-9649-340be9b69c0d,sunday,69,leisure,leisure,0.16666666666666666
8e05a974-d252-4601-abd8-004ea5a4ef93,sunday,69,leisure,other,0.017857142857142856
4b8291ac-a1fb-4e8e-9735-5b825170a440,sunday,69,other,home,0.6842105263157895
d8edb237-7be1-4397-ad6c-2a53a978bb41,sunday,69,other,work,0
4bb4594e-68c2-4fc6-81e8-82897820deee,sunday,69,other,shopping,0.05263157894736842
2afc1201-cd43-4505-9859-46e303d5f4b7,sunday,69,other,leisure,0.14035087719298245
6880979b-1302-44a3-9790-952f0db403c7,sunday,69,other,other,0.12280701754385964
7abdb2a7-39d4-4797-8c71-b4d97a72fad4,sunday,70,home,home,0.046153846153846156
adaebb03-5e0f-4917-ad38-e0f1f3da5161,sunday,70,home,work,0.02564102564102564
4955a248-d737-44f8-8afc-b9068501ec17,sunday,70,home,shopping,0.18974358974358974
cbede49c-f403-4531-9709-3d12dbde060a,sunday,70,home,leisure,0.5025641025641026
e75ab423-f0fe-4646-906f-1448f73903a6,sunday,70,home,other,0.2358974358974359
5fb2a49a-6f6f-4a0b-b247-0381a233c55f,sunday,70,work,home,0.7368421052631579
29e05148-bfda-43bf-97de-7f14233db50c,sunday,70,work,work,0.05263157894736842
4d32b9ff-9036-4278-b185-7e894dad9f27,sunday,70,work,shopping,0.15789473684210525
b6241551-69f4-4a86-95c7-163a8fd866ec,sunday,70,work,leisure,0.05263157894736842
6277b683-8efe-4e01-85e8-cd5e1d83ee54,sunday,70,work,other,0
eb2fb44f-a140-49ba-a733-2e294e5ead4c,sunday,70,shopping,home,0.7699115044247787
ecea9d9c-cfd7-4a26-8de2-ae84c6ef0ef4,sunday,70,shopping,work,0
180ccfec-43e5-49d0-a4bf-a7402aeeec62,sunday,70,shopping,shopping,0.1504424778761062
dd57aacb-7a97-4fc9-a48f-d6da92804de3,sunday,70,shopping,leisure,0.035398230088495575
e54db9ce-90d2-4c51-bc4e-8b98ffd3feb2,sunday,70,shopping,other,0.04424778761061947
cf475cde-7a63-4150-a836-680e02c1c053,sunday,70,leisure,home,0.8187134502923976
26536ff3-4474-425a-bd1f-4c5a621745bb,sunday,70,leisure,work,0
708a0326-bf52-423d-bc81-a9bc5884f645,sunday,70,leisure,shopping,0.023391812865497075
dff4002f-876c-406f-bf63-5a9332610520,sunday,70,leisure,leisure,0.11695906432748537
70beda77-1734-4a78-9ffd-ffb4600beec2,sunday,70,leisure,other,0.04093567251461988
fe6f5da2-0d61-48c7-90d4-76ee977d1294,sunday,70,other,home,0.8055555555555556
9683c376-f954-49da-9e5d-758b07021ffa,sunday,70,other,work,0
06ae8c99-738c-4578-ab76-8e8baaffcb2f,sunday,70,other,shopping,0
02c9cf4b-bfab-4eb5-abf2-658a8e022d5d,sunday,70,other,leisure,0.027777777777777776
0b7e8070-7aa8-4740-8392-16fdb2934a49,sunday,70,other,other,0.16666666666666666
25224920-bbba-4fc6-95a2-35a906f0c1ce,sunday,71,home,home,0.01
e5dc2a21-dd8c-4a89-9197-1b0bc1847176,sunday,71,home,work,0.04
1a6a383d-322b-458c-8046-4bd1f0140e69,sunday,71,home,shopping,0.14
ed10d6d7-d98d-4058-83ff-87da5dfa3cb0,sunday,71,home,leisure,0.6
32fe3e8a-fa3e-46a0-aadc-c15133d8795c,sunday,71,home,other,0.21
2061a8b2-e4fc-4207-8623-7af33c88497b,sunday,71,work,home,1.0
23ef527b-3e9c-42bd-9456-02439e5849ca,sunday,71,work,work,0
006d2b84-f238-41ae-9b8c-2e2274260349,sunday,71,work,shopping,0
8672f4d6-d10f-4ca5-9bd9-e134cfd9af8f,sunday,71,work,leisure,0
ecb39b5a-4cbb-4d78-b9c2-151d7b297235,sunday,71,work,other,0
3755a91c-de61-41f7-9c19-d0c365c53e2c,sunday,71,shopping,home,0.6716417910447762
e5bcf851-af88-45a3-a137-91952adc50ff,sunday,71,shopping,work,0.014925373134328358
21492c97-9a7f-4569-8653-192e90d551dd,sunday,71,shopping,shopping,0.208955223880597
22841e25-1c20-45e2-a9cc-552e4b35d41d,sunday,71,shopping,leisure,0.07462686567164178
bb6405f1-4a34-41b0-9afb-1627fc314c76,sunday,71,shopping,other,0.029850746268656716
ca808da9-73fa-4c80-b038-6563171cc559,sunday,71,leisure,home,0.8333333333333334
3daac5e2-2996-4fc8-979d-faec98c2cc21,sunday,71,leisure,work,0.006944444444444444
c89548ef-a560-401e-ab50-78c79a1943f2,sunday,71,leisure,shopping,0.013888888888888888
b5ee91eb-51e1-4599-9a79-64b2b4089f37,sunday,71,leisure,leisure,0.08333333333333333
919c2956-89e6-4d3f-ba2c-576b15d1074f,sunday,71,leisure,other,0.0625
c76ce3c6-c842-48ec-82f7-0bc7bdae58f5,sunday,71,other,home,0.65
7cfa9e1c-ee1d-48d8-a3b0-7ced8b20abf8,sunday,71,other,work,0
ca6cf72e-acd1-428c-a32c-4234622917aa,sunday,71,other,shopping,0.016666666666666666
5638a509-11c2-4033-9623-e37bd668d07c,sunday,71,other,leisure,0.06666666666666667
b162f922-63a5-40f9-9a9e-12adcd957673,sunday,71,other,other,0.26666666666666666
6a7837a5-3caa-4f07-acc5-d2502af0f4bf,sunday,72,home,home,0.01646090534979424
7bd4bd50-5938-48c4-be0f-5e8cb670e7db,sunday,72,home,work,0.012345679012345678
af46b02c-b4fd-43e0-b056-6cfa93b77b5f,sunday,72,home,shopping,0.2139917695473251
c9d6f7c0-d90c-4236-8987-b6777e0a5ae5,sunday,72,home,leisure,0.5473251028806584
a7ce1f56-9c45-4bf5-9a85-8156f9d0f6a1,sunday,72,home,other,0.20987654320987653
79d4c844-da25-495e-9516-bc1286f08519,sunday,72,work,home,0.8048780487804879
0eef2937-658a-4766-b937-3f0b0f6c484e,sunday,72,work,work,0.07317073170731707
123b3476-8c7a-4d21-aa7a-ebfc2b858b58,sunday,72,work,shopping,0.0975609756097561
e8e0294f-82f8-4f62-8d4c-6457517416ad,sunday,72,work,leisure,0
f63b9357-9ac4-4880-8275-7cd932685601,sunday,72,work,other,0.024390243902439025
7cdd8e55-efcf-4822-85dc-10ee96f626b1,sunday,72,shopping,home,0.8079470198675497
a74bb815-5f14-47d4-bd22-a185635fda9c,sunday,72,shopping,work,0.006622516556291391
77d001ae-a2aa-4f29-961c-c0e7e494c8f4,sunday,72,shopping,shopping,0.13245033112582782
4ddefc25-466b-4c92-ab57-93c608d9a0d2,sunday,72,shopping,leisure,0.033112582781456956
bcb9be66-c1fb-4bf5-aeed-498a12ee9f1f,sunday,72,shopping,other,0.019867549668874173
9ffc7cc1-16df-4066-8aa1-c3f6491614ce,sunday,72,leisure,home,0.8571428571428571
8aa80d79-3f41-4eb9-9886-d53675d86e45,sunday,72,leisure,work,0
4bb52aa9-7e13-4eaa-91c9-4fbfa9dabce9,sunday,72,leisure,shopping,0.01050420168067227
2b00e78c-98a5-451f-9695-45ccbbf6ec47,sunday,72,leisure,leisure,0.1092436974789916
0bc990f2-287f-496c-879f-82124936ce3f,sunday,72,leisure,other,0.023109243697478993
91645e0e-46ae-4984-814b-7eec563bab1b,sunday,72,other,home,0.7703703703703704
e13fd0a1-2272-48fb-a6ab-e103b42a3a7a,sunday,72,other,work,0
b6f62d9a-770a-4cef-b87d-625a4aec02db,sunday,72,other,shopping,0.037037037037037035
5785d0f8-0b4a-4f4a-b207-723a12d9cfa8,sunday,72,other,leisure,0.007407407407407408
de08e734-c40d-447d-ad0a-200ffb855b8a,sunday,72,other,other,0.18518518518518517
84082d72-3600-48e3-987e-6e2a8797e09f,sunday,73,home,home,0.013333333333333334
d1637b64-042c-4c08-88f1-11e00b4cf85c,sunday,73,home,work,0.013333333333333334
d0e881f9-f3a1-413e-9fc4-c031d5c846c8,sunday,73,home,shopping,0.21333333333333335
0cbec3cb-213b-4d3f-96dd-0627ae4fc05d,sunday,73,home,leisure,0.5866666666666667
13579f39-31bf-4090-9292-022cdfac87d4,sunday,73,home,other,0.17333333333333334
760aee4d-b3b5-4a1e-9645-a4d37913823a,sunday,73,work,home,0.7647058823529411
71d34d7b-040f-4ec6-9e26-b9849881b2a1,sunday,73,work,work,0.058823529411764705
d1fd8bab-6716-47b0-b930-46a7f9228e53,sunday,73,work,shopping,0.058823529411764705
7fbaebb3-e8e9-408d-b0ca-7e2a2bbbc101,sunday,73,work,leisure,0.058823529411764705
b10e446c-f4e1-4e49-803f-285f69cf028d,sunday,73,work,other,0.058823529411764705
eeb0b8b2-9448-4827-8dac-9a378b9ada8c,sunday,73,shopping,home,0.851063829787234
fc0fc747-fc0c-4d29-855e-ce800d9b9567,sunday,73,shopping,work,0
d9d3b0dd-0adf-4ca3-81c6-8f375a7e24c9,sunday,73,shopping,shopping,0.0425531914893617
c35e6e02-e431-47c1-b253-15ed1a9c793a,sunday,73,shopping,leisure,0.0425531914893617
45119e02-34f4-495c-9131-39e34722f1fc,sunday,73,shopping,other,0.06382978723404255
45e4944c-021c-46ab-a60e-3c580f21a5df,sunday,73,leisure,home,0.8416666666666667
1b3fa61a-023f-45da-aba8-9cbe20c83846,sunday,73,leisure,work,0
c5e75940-f169-4659-a909-b7c8b90425ae,sunday,73,leisure,shopping,0
49f290a3-38a0-490a-b1af-6f0a4f7da77a,sunday,73,leisure,leisure,0.1
27c340e3-c994-46f1-a1bb-46e0fd02792d,sunday,73,leisure,other,0.058333333333333334
ba78dfdf-d1f6-48d1-b545-64c3132ba36d,sunday,73,other,home,0.7358490566037735
0050e455-1e98-49c6-8f25-554432bb08e1,sunday,73,other,work,0
de26aa5a-2870-46dd-8e18-8b9eab32d6ac,sunday,73,other,shopping,0.018867924528301886
e53c292e-83a6-4811-af0e-f10e5eb05ad9,sunday,73,other,leisure,0.11320754716981132
1b920dbe-57f4-4d4a-b058-43cfd3fb8abd,sunday,73,other,other,0.1320754716981132
832953d6-563b-48cf-a79a-85c16cc05b32,sunday,74,home,home,0.03496503496503497
8a0beca5-32e8-4f35-a08d-08daae9dd432,sunday,74,home,work,0.06993006993006994
aefdbba7-e32c-4440-ba65-484a51d5cf62,sunday,74,home,shopping,0.21678321678321677
713f7461-6c11-4226-bac7-1b9eef256252,sunday,74,home,leisure,0.48951048951048953
b2c9737b-4553-438c-8e1c-28784bc0b0ea,sunday,74,home,other,0.1888111888111888
a4e818c1-49dc-4ec7-9a5e-6a07c8cb9016,sunday,74,work,home,0.875
cf377974-6609-4be1-a198-da1abe8e1675,sunday,74,work,work,0.0625
daa06568-72da-4c2d-b8b8-109a3d300a69,sunday,74,work,shopping,0
4ea1b813-d3db-4b57-8b2c-b378a28553cd,sunday,74,work,leisure,0.0625
55752872-ecf5-4af6-99a3-90132d861757,sunday,74,work,other,0
4d3965e6-9fcd-487f-8035-bfa55b353898,sunday,74,shopping,home,0.7631578947368421
95647094-065b-4c3f-b5ec-5623dc9a6d18,sunday,74,shopping,work,0
29b46aad-2dc9-4d2e-8a22-9425b53e3210,sunday,74,shopping,shopping,0.17105263157894737
be42b2f0-f587-499c-b666-7647c4f55732,sunday,74,shopping,leisure,0.039473684210526314
61360462-2cae-49d1-b3dd-feab39450121,sunday,74,shopping,other,0.02631578947368421
2ab87c64-1ef7-490b-95c9-944228dc34a5,sunday,74,leisure,home,0.891213389121339
1735621d-ca2f-423c-ab69-e591f5eeb4c4,sunday,74,leisure,work,0
42478e59-ce94-4610-b2fa-a01ae36b3441,sunday,74,leisure,shopping,0.016736401673640166
d4073d5a-6328-4d4b-81fc-7a20c8db7554,sunday,74,leisure,leisure,0.0794979079497908
36d83f63-beda-4d68-abf7-2259af89923c,sunday,74,leisure,other,0.012552301255230125
495daca8-16d0-4bb2-8324-d887601b4624,sunday,74,other,home,0.868421052631579
8b779d67-7415-42f5-bb66-2add76cb7f89,sunday,74,other,work,0.013157894736842105
b6052eb0-4639-48eb-a707-4a77e84bbde8,sunday,74,other,shopping,0
1b98fcb9-1897-4caf-b9a4-8e2340c6dea9,sunday,74,other,leisure,0.02631578947368421
c7d47529-4538-4643-8899-b7370faa16d8,sunday,74,other,other,0.09210526315789473
82512619-a751-4ffd-86c8-3aa2d3860de0,sunday,75,home,home,0
45dcebc9-70fc-4dbc-b79b-9f221e2d5a49,sunday,75,home,work,0.07692307692307693
bdff2e8b-eb69-4201-99a5-686b5ecd6b98,sunday,75,home,shopping,0.12307692307692308
bf52fddd-0867-49df-8cc5-10c655a2bd52,sunday,75,home,leisure,0.6
7d172a0f-919c-46d4-83c3-6fe5e0150bcb,sunday,75,home,other,0.2
96dfe18a-bd54-433c-8182-fe1f77e46b3c,sunday,75,work,home,1.0
b6f297a6-706e-41bd-83e9-d33dd0efd8e9,sunday,75,work,work,0
0286906f-41d7-4b51-b773-29946a6d3c86,sunday,75,work,shopping,0
56218e2a-922b-4fbc-8f41-11ab62c2726d,sunday,75,work,leisure,0
510501ae-2bee-42a2-a910-3192f51548c2,sunday,75,work,other,0
2896ae18-3b27-432d-ad39-45824cecf157,sunday,75,shopping,home,0.7333333333333333
31b3ef12-9b47-4f76-8334-7d74928f4460,sunday,75,shopping,work,0
4bd2e2b3-d6d5-4129-9cf4-f3247b02dac2,sunday,75,shopping,shopping,0.23333333333333334
293b9466-5168-4157-84ee-b6d4a6731172,sunday,75,shopping,leisure,0.03333333333333333
5209f909-7f9f-4f17-92fc-92442fb260d8,sunday,75,shopping,other,0
5e948706-98d9-44a8-b370-eddf85f6f273,sunday,75,leisure,home,0.7745098039215687
081a9008-e0f3-4c7a-b1b0-6d39c37158fe,sunday,75,leisure,work,0
652da95c-4414-44a2-8bde-945d6c532002,sunday,75,leisure,shopping,0
8915b594-700b-445a-b9f9-7e906195679b,sunday,75,leisure,leisure,0.17647058823529413
877763a6-3b88-493d-bcc4-7b3bd99d542b,sunday,75,leisure,other,0.049019607843137254
a6e1f7af-3c0e-49af-859d-4aaa505fb64b,sunday,75,other,home,0.90625
8bd3bac9-12fd-49bb-940c-243ed2df785e,sunday,75,other,work,0
7aeb1a52-2ebf-4faf-ad20-a21f446756c0,sunday,75,other,shopping,0
4baa4f87-4f26-4fbe-8c88-8527ee6b24b2,sunday,75,other,leisure,0.0625
3737e92b-e36e-4a31-9b2e-affbb11a8690,sunday,75,other,other,0.03125
166f0598-7a8c-4d1c-9a03-0b1cc7612e8a,sunday,76,home,home,0.025
59ec93e9-6378-46ae-bfb1-f8936539935a,sunday,76,home,work,0.041666666666666664
c2c09470-2afe-483e-bb9c-2ae11cec8cc3,sunday,76,home,shopping,0.175
5fcdd8c4-2a24-44d3-a633-dc665921ce0e,sunday,76,home,leisure,0.5666666666666667
fab967a6-267a-49e5-8a25-75e6f66866e1,sunday,76,home,other,0.19166666666666668
70e9c7a9-482b-4180-b4c1-8dd27a76232f,sunday,76,work,home,0.9565217391304348
7f2debac-85d8-4d0e-ab34-d2a8cb1180e7,sunday,76,work,work,0
da515bed-2435-4d45-aa65-ee17e8a20b30,sunday,76,work,shopping,0
d7d7c452-4340-4bee-a8a1-f18165a14e6e,sunday,76,work,leisure,0.043478260869565216
0dc40e22-6a11-4c18-a331-f5981115072b,sunday,76,work,other,0
0e38bf6e-202c-4de1-b56e-fcdbd74c33f8,sunday,76,shopping,home,0.9705882352941176
4ad4bfed-701d-4429-9047-6fdb54aa8df1,sunday,76,shopping,work,0
de08ebb7-3b97-4b09-be18-c89666511936,sunday,76,shopping,shopping,0.0196078431372549
f7db05a1-e7c2-48b5-9e37-e00a503108d0,sunday,76,shopping,leisure,0.00980392156862745
725d35bb-d1f5-4110-a765-b0af0f74993d,sunday,76,shopping,other,0
2338b313-7de3-4b43-b360-7aea25cf8979,sunday,76,leisure,home,0.8233333333333334
9a3d8e58-6be4-47a3-91b6-f0e9c994355d,sunday,76,leisure,work,0.0033333333333333335
90a071e8-db12-4424-9bcf-f1774d78236f,sunday,76,leisure,shopping,0.04
46c6a633-bf50-4ba1-8a4f-89a8d4607c21,sunday,76,leisure,leisure,0.11333333333333333
343ce367-08d0-4876-9d93-89afca704fb4,sunday,76,leisure,other,0.02
a6e591d3-0b5a-4b8a-a634-ef292e9f2185,sunday,76,other,home,0.7534246575342466
bf3f5d9e-6de3-4c9b-9627-a71868dedf7a,sunday,76,other,work,0
ca7948b6-8d50-4ce8-ae32-8fbf9f8dc5e9,sunday,76,other,shopping,0.0410958904109589
a7d14646-cb7c-4042-a7e1-a3b96b90b83e,sunday,76,other,leisure,0.0958904109589041
81a8e7c3-e5d8-4f7f-aad0-a43c71f9bb18,sunday,76,other,other,0.1095890410958904
e089a75e-dea4-4967-b159-3aa630275180,sunday,77,home,home,0
5d7e3f0f-5946-4053-b830-cbcb15926af7,sunday,77,home,work,0.02857142857142857
7709f8d7-6da6-48b0-9bb5-ba1ebe583f70,sunday,77,home,shopping,0.2857142857142857
9778d440-f2f3-47c5-82d9-e4111be7b1d8,sunday,77,home,leisure,0.6
75e39aeb-faf5-40e0-8df4-f509ef7f013f,sunday,77,home,other,0.08571428571428572
381a2a7f-77ac-4f04-8154-f96f3918083d,sunday,77,work,home,0.4
1672dfdb-7c92-4ad6-a1d4-0b4aae2549a8,sunday,77,work,work,0.6
20f4dcfa-1855-404f-b0ba-71df1057c2b5,sunday,77,work,shopping,0
e0945a62-00d1-448e-9602-78f9866262b3,sunday,77,work,leisure,0
b7c7196c-c40b-4534-aab5-c8ff465a5e4b,sunday,77,work,other,0
9fbce09c-7a99-4215-89d2-3949973940bd,sunday,77,shopping,home,0.717948717948718
9d7df8b4-84be-4e08-9294-38f6931bf83f,sunday,77,shopping,work,0
15dfc003-a27f-43cc-a39a-568797bfefe1,sunday,77,shopping,shopping,0.15384615384615385
47601777-30bf-4492-919c-7329fc928cff,sunday,77,shopping,leisure,0.10256410256410256
32ea690f-edb3-40a8-8e2e-6fcd27affbbf,sunday,77,shopping,other,0.02564102564102564
67ff52df-8d4f-4418-8c32-887bdb9503ae,sunday,77,leisure,home,0.8849557522123894
eabe337e-2a18-4d67-b058-969ce4ccc4c8,sunday,77,leisure,work,0
7d22186c-51b1-4280-a690-7072cd4fcca5,sunday,77,leisure,shopping,0
4f7a6520-be99-4aa5-ab36-1dbf965fcd36,sunday,77,leisure,leisure,0.09734513274336283
607238db-c99b-4573-aa8b-5f73b7d7cbda,sunday,77,leisure,other,0.017699115044247787
e7b7036a-af15-45c9-af14-3d849cd5c49c,sunday,77,other,home,0.8
ba1f74ad-5b0f-4e0e-8cce-79bec64e64b0,sunday,77,other,work,0
c3c95019-0036-4309-85a4-ac14106ef8e0,sunday,77,other,shopping,0
0d268be3-a020-452f-822a-629a29f0493a,sunday,77,other,leisure,0.06
55066c1d-a1d0-4326-86df-213afcf09524,sunday,77,other,other,0.14
8aa43105-a40e-4dae-9efb-22ac218ca69f,sunday,78,home,home,0.037037037037037035
d83117c6-d6c0-43b2-835d-c18a2c30f941,sunday,78,home,work,0.024691358024691357
3f803fdd-1115-46f2-b727-147b95f7f7fe,sunday,78,home,shopping,0.24691358024691357
0127075b-5bba-48f4-8204-aa734667cbdd,sunday,78,home,leisure,0.4074074074074074
72d9e619-e90c-4a9a-8b8b-dd2bcf8e48a5,sunday,78,home,other,0.2839506172839506
d03a0ba0-931b-48d3-9215-f5cfb46a01af,sunday,78,work,home,0.6666666666666666
e615e4f7-a44b-4948-b6ea-2943c05936ef,sunday,78,work,work,0.16666666666666666
5b79ab1b-101a-42da-8083-fb02d0280523,sunday,78,work,shopping,0.16666666666666666
2f29ce14-931b-4f9e-b7b0-d50c8e4c93fd,sunday,78,work,leisure,0
dcfd721f-5633-48e8-83d8-8cd67e9f5acd,sunday,78,work,other,0
c8b43825-7bfd-432c-9a74-eaa16bc8a63f,sunday,78,shopping,home,0.75
5efd85f2-3807-45cd-acc1-d2efdbf2e9fb,sunday,78,shopping,work,0
5c9b10fb-7ffa-4273-9218-c7957c1af5b1,sunday,78,shopping,shopping,0.19230769230769232
ab2e2acc-0ae9-4169-a3b2-e7a6460e7cde,sunday,78,shopping,leisure,0.019230769230769232
5753c5ad-ab86-4cc5-8d0c-fafc04b21b53,sunday,78,shopping,other,0.038461538461538464
daa192b7-1616-46d2-be8d-3d3d3bae40ec,sunday,78,leisure,home,0.8829787234042553
fd7fed31-6387-4ab1-b483-b980a033c5b5,sunday,78,leisure,work,0.015957446808510637
5f76917f-c8f5-4e74-bd4b-649698b13f5f,sunday,78,leisure,shopping,0.005319148936170213
542f2c02-9de2-48f1-bbf9-ced50b7b2c87,sunday,78,leisure,leisure,0.0851063829787234
a10f5c7c-6a1a-4516-a708-827b1e31b96e,sunday,78,leisure,other,0.010638297872340425
f180747b-0e8b-428c-911d-67f1d38315ee,sunday,78,other,home,0.825
1f069ab4-4def-4e55-ae7f-0183dd4b691b,sunday,78,other,work,0.025
4008c4f7-815a-421b-80e0-69ae4b2c9acb,sunday,78,other,shopping,0
8a3b4207-1da7-4552-bb7b-9538726f6d7d,sunday,78,other,leisure,0.025
20eb1bc9-2a6b-4ec2-8a3c-bb7bf3b819da,sunday,78,other,other,0.125
c7b2dd72-2d89-45d6-91ff-07682ca30588,sunday,79,home,home,0.05128205128205128
f6a7d6fb-7791-4792-be58-9c0eda74f0ab,sunday,79,home,work,0.07692307692307693
fc46a0e9-16f6-41f8-8782-694d05d907f9,sunday,79,home,shopping,0.20512820512820512
7f6413b4-4daa-40e8-9bd6-e3c74c8be8cf,sunday,79,home,leisure,0.48717948717948717
d0728607-85a2-4fcc-93cb-ce457a63d23d,sunday,79,home,other,0.1794871794871795
